Date,Recip_County,Recip_State,Administered_Dose1_Pop_Pct,Series_Complete_Pop_Pct,Metro_status
2022-03-09,Mercer County,OH,40.2,38,Non-metro
2022-03-09,Mountrail County,ND,59.7,41.7,Non-metro
2022-03-09,Bennett County,SD,69.6,56.8,Non-metro
2022-03-09,Kane County,IL,73.6,66.5,Metro
2022-03-09,Decatur County,KS,42.8,39.9,Non-metro
2022-03-09,Pottawattamie County,IA,65.2,56.8,Metro
2022-03-09,Noble County,IN,42.4,38.3,Non-metro
2022-03-09,Jackson County,KS,70.3,63.6,Metro
2022-03-09,Gallia County,OH,51.1,46.3,Non-metro
2022-03-09,McDonough County,IL,53.8,47.4,Non-metro
2022-03-09,Franklin County,IN,42.7,37.3,Non-metro
2022-03-09,Scott County,MO,49.3,43.1,Non-metro
2022-03-09,Bayfield County,WI,90.8,81.3,Non-metro
2022-03-09,Ripley County,MO,34.6,29,Non-metro
2022-03-09,Cuyahoga County,OH,69.1,64.2,Metro
2022-03-09,Fairfield County,OH,60.6,57.1,Metro
2022-03-09,Todd County,SD,84,66.8,Non-metro
2022-03-09,Lafayette County,WI,64.6,59.9,Non-metro
2022-03-09,Cheyenne County,KS,50.4,45.5,Non-metro
2022-03-09,Wayne County,MI,57.4,53.8,Metro
2022-03-09,Miner County,SD,64,54.3,Non-metro
2022-03-09,Henry County,OH,55.3,53.7,Non-metro
2022-03-09,Stafford County,KS,50.9,46,Non-metro
2022-03-09,Iron County,MO,43.4,38.4,Non-metro
2022-03-09,Buchanan County,MO,44.1,38.1,Metro
2022-03-09,Olmsted County,MN,80.9,76.4,Metro
2022-03-09,Champaign County,OH,48.7,45.4,Non-metro
2022-03-09,Otoe County,NE,56.8,55.6,Non-metro
2022-03-09,Putnam County,IN,46.5,42.2,Metro
2022-03-09,Cook County,IL,81.6,71.8,Metro
2022-03-09,St. Croix County,WI,57.3,49.8,Metro
2022-03-09,Hamilton County,IN,77.7,70.7,Metro
2022-03-09,Harlan County,NE,40.5,39.9,Non-metro
2022-03-09,Ray County,MO,44.7,39.5,Metro
2022-03-09,Miami County,OH,50.2,47.4,Metro
2022-03-09,Greenwood County,KS,53.6,49,Non-metro
2022-03-09,Gratiot County,MI,46.4,45.9,Non-metro
2022-03-09,Cheboygan County,MI,58.2,55.8,Non-metro
2022-03-09,Sherman County,NE,0,39.3,Non-metro
2022-03-09,Mercer County,IL,67.4,59.8,Metro
2022-03-09,Greene County,IN,45.4,40.9,Non-metro
2022-03-09,Clearwater County,MN,44.5,41.6,Non-metro
2022-03-09,Darke County,OH,41.8,39,Non-metro
2022-03-09,Wayne County,IA,44.9,41.7,Non-metro
2022-03-09,Berrien County,MI,60.7,55.4,Metro
2022-03-09,Wright County,MO,41.3,35.4,Non-metro
2022-03-09,Vermilion County,IL,50,45.3,Metro
2022-03-09,Adams County,IA,59.6,56.1,Non-metro
2022-03-09,Allamakee County,IA,58.9,52.9,Non-metro
2022-03-09,Phelps County,NE,0,39.5,Non-metro
2022-03-09,Bartholomew County,IN,65.9,59.1,Metro
2022-03-09,Norman County,MN,65.8,59.8,Non-metro
2022-03-09,Stanton County,NE,0,28.4,Non-metro
2022-03-09,Walsh County,ND,66.6,57.6,Non-metro
2022-03-09,Orange County,IN,60.8,55.1,Non-metro
2022-03-09,Unknown County,IN,0,0,NA
2022-03-09,Lee County,IL,64.6,59.5,Non-metro
2022-03-09,Codington County,SD,65.5,54.2,Non-metro
2022-03-09,Marathon County,WI,64.8,59.7,Metro
2022-03-09,Columbiana County,OH,52.5,48.7,Non-metro
2022-03-09,Hendricks County,IN,78.9,71.3,Metro
2022-03-09,Nobles County,MN,65.7,60.7,Non-metro
2022-03-09,Callaway County,MO,53.8,46.9,Metro
2022-03-09,Lafayette County,MO,52,45.4,Metro
2022-03-09,Washington County,MN,75.2,69.9,Metro
2022-03-09,Clare County,MI,47.4,46.1,Non-metro
2022-03-09,Emmet County,IA,56.4,51.9,Non-metro
2022-03-09,Menominee County,MI,68.2,56.4,Non-metro
2022-03-09,Garfield County,NE,0,29.9,Non-metro
2022-03-09,Chippewa County,WI,60,56.5,Metro
2022-03-09,Hutchinson County,SD,60.4,53.4,Non-metro
2022-03-09,Rawlins County,KS,46.2,42.8,Non-metro
2022-03-09,Louisa County,IA,56.5,52.5,Non-metro
2022-03-09,Wright County,IA,61.1,57,Non-metro
2022-03-09,Monroe County,MO,50.9,44,Non-metro
2022-03-09,Warrick County,IN,68,62,Metro
2022-03-09,Isanti County,MN,46.1,42.7,Metro
2022-03-09,Unknown County,MI,0,0,NA
2022-03-09,Barton County,KS,47.5,42.8,Non-metro
2022-03-09,Cass County,NE,66.5,61,Metro
2022-03-09,Dawson County,NE,0,48.3,Non-metro
2022-03-09,Sargent County,ND,64.8,58.2,Non-metro
2022-03-09,Barry County,MI,50.1,48.7,Metro
2022-03-09,Oscoda County,MI,44.9,41.8,Non-metro
2022-03-09,Kalkaska County,MI,48.4,46.5,Non-metro
2022-03-09,Anoka County,MN,62.5,58.8,Metro
2022-03-09,Butler County,NE,51.4,51,Non-metro
2022-03-09,Butler County,KS,55.9,48.1,Metro
2022-03-09,White County,IN,59.2,54.1,Non-metro
2022-03-09,Washington County,IN,44.3,39.8,Metro
2022-03-09,Furnas County,NE,0,44.1,Non-metro
2022-03-09,Newton County,IN,35.3,31.6,Metro
2022-03-09,Nodaway County,MO,54.4,48.7,Non-metro
2022-03-09,Sanilac County,MI,44,42.5,Non-metro
2022-03-09,Paulding County,OH,44.8,41.8,Non-metro
2022-03-09,Scott County,IL,44.6,42.1,Non-metro
2022-03-09,Macomb County,MI,58.1,56.6,Metro
2022-03-09,Potter County,SD,68.7,60.4,Non-metro
2022-03-09,Crawford County,MI,52.3,50.8,Non-metro
2022-03-09,Atchison County,MO,64.4,55.6,Non-metro
2022-03-09,Thayer County,NE,0,47.6,Non-metro
2022-03-09,Crawford County,IA,57.8,53.5,Non-metro
2022-03-09,Woodford County,IL,57.6,54.4,Metro
2022-03-09,Sheboygan County,WI,66.3,61.8,Metro
2022-03-09,Kearney County,NE,46.9,46.7,Non-metro
2022-03-09,Kimball County,NE,0,34.8,Non-metro
2022-03-09,Clarke County,IA,58.6,54.4,Non-metro
2022-03-09,St. Clair County,MI,51.4,49.6,Metro
2022-03-09,Faribault County,MN,59.9,57.1,Non-metro
2022-03-09,Morgan County,IN,59,53.5,Metro
2022-03-09,Randolph County,MO,44.3,37.7,Non-metro
2022-03-09,Iosco County,MI,58.7,56.1,Non-metro
2022-03-09,Crawford County,IL,56.5,50.9,Non-metro
2022-03-09,Harding County,SD,21,18.8,Non-metro
2022-03-09,Thurston County,NE,84.9,72.8,Non-metro
2022-03-09,Richardson County,NE,56,51.7,Non-metro
2022-03-09,Itasca County,MN,60.1,56.2,Non-metro
2022-03-09,Unknown County,ND,0,0,NA
2022-03-09,Henderson County,IL,55.9,48.5,Non-metro
2022-03-09,Unknown County,OH,0,0,NA
2022-03-09,Elk County,KS,37.8,33.6,Non-metro
2022-03-09,Morrill County,NE,36.6,35.3,Non-metro
2022-03-09,Leavenworth County,KS,69.8,58.1,Metro
2022-03-09,Racine County,WI,65.8,60.2,Metro
2022-03-09,Bond County,IL,58.9,54.9,Metro
2022-03-09,Ramsey County,ND,63.4,56.3,Non-metro
2022-03-09,Ness County,KS,58.5,51.9,Non-metro
2022-03-09,Republic County,KS,54.3,50.5,Non-metro
2022-03-09,Stevens County,MN,60.8,57.5,Non-metro
2022-03-09,Kalamazoo County,MI,62,60.9,Metro
2022-03-09,Red Willow County,NE,0,36.8,Non-metro
2022-03-09,Minnehaha County,SD,83.9,65.7,Metro
2022-03-09,Appanoose County,IA,51,46.9,Non-metro
2022-03-09,Winona County,MN,70.5,64.4,Non-metro
2022-03-09,Calhoun County,MI,52.8,51.8,Metro
2022-03-09,Mackinac County,MI,82.9,74.6,Non-metro
2022-03-09,Henry County,IN,56.4,51.7,Non-metro
2022-03-09,Mississippi County,MO,48.4,42.8,Non-metro
2022-03-09,Unknown County,WI,0,0,NA
2022-03-09,Pike County,IN,62.8,57.1,Non-metro
2022-03-09,Clay County,IN,62,55.6,Metro
2022-03-09,Grundy County,IL,63.2,57.5,Metro
2022-03-09,Keya Paha County,NE,30.9,27.8,Non-metro
2022-03-09,Jo Daviess County,IL,88.8,77.1,Non-metro
2022-03-09,Houston County,MN,69.1,58.8,Metro
2022-03-09,Rooks County,KS,51.8,48.1,Non-metro
2022-03-09,Banner County,NE,0,32.2,Non-metro
2022-03-09,Adams County,OH,38.7,34.6,Non-metro
2022-03-09,Hardin County,IL,45.2,41.4,Non-metro
2022-03-09,Lincoln County,KS,47.3,43.5,Non-metro
2022-03-09,Allegan County,MI,52.6,51.8,Non-metro
2022-03-09,Crawford County,KS,52.8,46.7,Non-metro
2022-03-09,Randolph County,IN,50.8,45,Non-metro
2022-03-09,Wichita County,KS,53.9,51.1,Non-metro
2022-03-09,Fillmore County,MN,73,68,Metro
2022-03-09,Newaygo County,MI,0,44.4,Non-metro
2022-03-09,Stark County,ND,43.2,36,Non-metro
2022-03-09,Franklin County,KS,58.1,50.7,Non-metro
2022-03-09,Worth County,IA,55,51.7,Non-metro
2022-03-09,Douglas County,KS,80.3,60.7,Metro
2022-03-09,Atchison County,KS,53.4,46,Non-metro
2022-03-09,Sioux County,ND,70.2,56.6,Metro
2022-03-09,Saline County,MO,52.4,46.2,Non-metro
2022-03-09,Hodgeman County,KS,49.4,44.5,Non-metro
2022-03-09,Luce County,MI,47.2,44.3,Non-metro
2022-03-09,Finney County,KS,61.7,46.2,Non-metro
2022-03-09,Johnson County,KS,93.9,74.3,Metro
2022-03-09,Brookings County,SD,61,51.4,Non-metro
2022-03-09,Bates County,MO,43.9,38.5,Metro
2022-03-09,Vernon County,MO,39.8,34.7,Non-metro
2022-03-09,Richland County,IL,50.6,47.6,Non-metro
2022-03-09,Monroe County,IN,64.7,58.4,Metro
2022-03-09,Henry County,IL,65.4,58.7,Metro
2022-03-09,Barton County,MO,38,32.9,Non-metro
2022-03-09,Ozark County,MO,38.5,31.1,Non-metro
2022-03-09,Ogle County,IL,62.7,57.6,Non-metro
2022-03-09,Madison County,IN,57.1,51.9,Metro
2022-03-09,Linn County,KS,39.3,35,Metro
2022-03-09,Clark County,IL,56.8,48.8,Non-metro
2022-03-09,De Witt County,IL,56.4,52.6,Metro
2022-03-09,Hamilton County,IL,42.8,38.9,Non-metro
2022-03-09,Steele County,MN,63.9,60.5,Non-metro
2022-03-09,Buffalo County,WI,54.3,50,Non-metro
2022-03-09,Miami County,KS,53.8,47.1,Metro
2022-03-09,Arenac County,MI,53.2,51.1,Non-metro
2022-03-09,Merrick County,NE,44.7,43.2,Metro
2022-03-09,Juneau County,WI,57.6,53.1,Non-metro
2022-03-09,Plymouth County,IA,56.1,52.2,Metro
2022-03-09,Oceana County,MI,54,53.8,Non-metro
2022-03-09,Marion County,OH,50.7,47.6,Non-metro
2022-03-09,Clinton County,IL,65.5,59.2,Metro
2022-03-09,Mitchell County,IA,51.1,48.5,Non-metro
2022-03-09,Rusk County,WI,43.9,41,Non-metro
2022-03-09,Wyandot County,OH,48.9,47.2,Non-metro
2022-03-09,Norton County,KS,53.8,52.3,Non-metro
2022-03-09,Montgomery County,KS,52.5,45.3,Non-metro
2022-03-09,Rock County,WI,75.4,68.6,Metro
2022-03-09,Steele County,ND,54.2,46.3,Non-metro
2022-03-09,Keweenaw County,MI,62.1,57.9,Non-metro
2022-03-09,Carroll County,MO,54.2,48.8,Non-metro
2022-03-09,Kewaunee County,WI,54.6,51.8,Metro
2022-03-09,Henry County,MO,52.2,45.6,Non-metro
2022-03-09,Bay County,MI,59,57,Metro
2022-03-09,Saginaw County,MI,53.8,52.7,Metro
2022-03-09,Grundy County,IA,65.3,61.7,Metro
2022-03-09,White County,IL,57.3,51.6,Non-metro
2022-03-09,Mason County,IL,56.7,53.5,Non-metro
2022-03-09,Ross County,OH,54,50.1,Non-metro
2022-03-09,Forest County,WI,67.3,59.7,Non-metro
2022-03-09,Unknown County,NE,0,0,NA
2022-03-09,Coles County,IL,50.1,45.8,Non-metro
2022-03-09,Bremer County,IA,63.4,59.4,Metro
2022-03-09,Boone County,IA,68.8,64.2,Non-metro
2022-03-09,Geary County,KS,95,88.5,Non-metro
2022-03-09,Lyon County,KS,63.6,56.8,Non-metro
2022-03-09,Carroll County,IN,39.8,35.2,Metro
2022-03-09,Grand Traverse County,MI,69.9,67,Non-metro
2022-03-09,Cedar County,NE,0,40.6,Non-metro
2022-03-09,Edwards County,KS,52.1,48.1,Non-metro
2022-03-09,Van Buren County,IA,44.8,41.8,Non-metro
2022-03-09,Fond du Lac County,WI,60.2,55.2,Metro
2022-03-09,LaSalle County,IL,63.5,57.8,Non-metro
2022-03-09,Clark County,SD,58.4,49.9,Non-metro
2022-03-09,Stanley County,SD,71.4,58.5,Non-metro
2022-03-09,Howell County,MO,38.5,32.9,Non-metro
2022-03-09,Hancock County,IN,72.8,67.2,Metro
2022-03-09,Lac qui Parle County,MN,61,58.4,Non-metro
2022-03-09,St. Louis city,MO,71.7,57.7,Metro
2022-03-09,Cass County,IA,61.9,57.7,Non-metro
2022-03-09,Polk County,IA,73.8,67,Metro
2022-03-09,Lincoln County,MO,44.2,38.7,Metro
2022-03-09,Burnett County,WI,64.4,56.6,Non-metro
2022-03-09,Gentry County,MO,48.9,43.1,Non-metro
2022-03-09,Red Lake County,MN,60.9,56.1,Non-metro
2022-03-09,Webster County,MO,47.9,42.1,Metro
2022-03-09,Wabaunsee County,KS,51.3,47.3,Metro
2022-03-09,Meigs County,OH,52.9,46.3,Non-metro
2022-03-09,Marion County,IL,49,45.4,Non-metro
2022-03-09,Johnson County,NE,0,54.2,Non-metro
2022-03-09,Cass County,IN,50.6,45.1,Non-metro
2022-03-09,Delaware County,IN,52.8,48,Metro
2022-03-09,Delaware County,OH,78,74.6,Metro
2022-03-09,Miami County,IN,44,39.8,Non-metro
2022-03-09,Pulaski County,IN,49.5,45,Non-metro
2022-03-09,Schuyler County,MO,29.8,25.9,Non-metro
2022-03-09,Holt County,NE,0,42.4,Non-metro
2022-03-09,Summit County,OH,66.9,62.8,Metro
2022-03-09,Lincoln County,SD,75,58.1,Metro
2022-03-09,Jefferson County,OH,55.2,49.9,Metro
2022-03-09,Isabella County,MI,46.1,44.4,Non-metro
2022-03-09,Towner County,ND,50.8,46.9,Non-metro
2022-03-09,Washington County,NE,58.4,55.8,Metro
2022-03-09,Sawyer County,WI,69.4,59.5,Non-metro
2022-03-09,Valley County,NE,0,32.8,Non-metro
2022-03-09,Gove County,KS,53.5,47.9,Non-metro
2022-03-09,Fayette County,IA,57.7,54.1,Non-metro
2022-03-09,Richland County,ND,58.7,50.8,Non-metro
2022-03-09,Divide County,ND,46,40.8,Non-metro
2022-03-09,Douglas County,MN,60.8,57,Non-metro
2022-03-09,Monroe County,IL,68.7,62.1,Metro
2022-03-09,Iroquois County,IL,54.6,50.8,Non-metro
2022-03-09,Wilkin County,MN,64.3,53.7,Non-metro
2022-03-09,Washington County,IL,62,58.3,Non-metro
2022-03-09,Franklin County,IL,49.1,44.5,Non-metro
2022-03-09,Leelanau County,MI,87.7,81.6,Non-metro
2022-03-09,Dunklin County,MO,43.5,36.8,Non-metro
2022-03-08,Pickaway County,OH,53.6,50.1,Metro
2022-03-08,Clay County,MN,74.6,58.8,Metro
2022-03-08,Reno County,KS,54.8,49.1,Non-metro
2022-03-08,Holmes County,OH,18.7,17.9,Non-metro
2022-03-08,Clark County,IL,56.8,48.8,Non-metro
2022-03-08,Rock Island County,IL,70.4,57.4,Metro
2022-03-08,Hamilton County,IA,67.7,63.1,Non-metro
2022-03-08,Jasper County,IA,62.5,58,Non-metro
2022-03-08,Dickinson County,MI,72.7,65.8,Non-metro
2022-03-08,Gray County,KS,50.9,45.4,Non-metro
2022-03-08,Barton County,MO,38,32.9,Non-metro
2022-03-08,Dade County,MO,48.4,43,Non-metro
2022-03-08,Adair County,MO,51.7,44.5,Non-metro
2022-03-08,Mellette County,SD,42.3,34.8,Non-metro
2022-03-08,McHenry County,ND,46.2,41.6,Non-metro
2022-03-08,Iosco County,MI,58.7,56,Non-metro
2022-03-08,Kingman County,KS,52,46.6,Metro
2022-03-08,St. Clair County,IL,71.3,62.6,Metro
2022-03-08,Grant County,KS,52.3,47,Non-metro
2022-03-08,Saline County,NE,0,52,Non-metro
2022-03-08,Logan County,ND,43.4,37,Non-metro
2022-03-08,Pike County,IL,44.3,40.8,Non-metro
2022-03-08,Hardin County,IA,59.3,55.8,Non-metro
2022-03-08,Stanton County,NE,0,28.3,Non-metro
2022-03-08,Brown County,WI,69.1,64.4,Metro
2022-03-08,Woodbury County,IA,62.7,55.8,Metro
2022-03-08,Rawlins County,KS,46.2,42.8,Non-metro
2022-03-08,Shawnee County,KS,69.7,60.9,Metro
2022-03-08,Crawford County,OH,46.8,44.8,Non-metro
2022-03-08,Kandiyohi County,MN,57.8,53.6,Non-metro
2022-03-08,Koochiching County,MN,61.3,58.4,Non-metro
2022-03-08,Moniteau County,MO,39.8,35.6,Metro
2022-03-08,Trempealeau County,WI,70,65.5,Non-metro
2022-03-08,Cass County,MN,62.8,56.5,Non-metro
2022-03-08,Nelson County,ND,76.1,70.5,Non-metro
2022-03-08,Cape Girardeau County,MO,55.6,48.4,Metro
2022-03-08,Unknown County,IN,0,0,NA
2022-03-08,Pettis County,MO,48.9,42.2,Non-metro
2022-03-08,Johnson County,MO,51.8,41.4,Non-metro
2022-03-08,Ness County,KS,58.5,51.8,Non-metro
2022-03-08,Vermillion County,IN,52,46.3,Metro
2022-03-08,Morgan County,IN,59,53.4,Metro
2022-03-08,Unknown County,OH,0,0,NA
2022-03-08,Washburn County,WI,67.5,62.6,Non-metro
2022-03-08,Darke County,OH,41.8,39,Non-metro
2022-03-08,Chariton County,MO,42.6,37.5,Non-metro
2022-03-08,Benton County,MN,46.5,43.1,Metro
2022-03-08,Ziebach County,SD,39,32.9,Non-metro
2022-03-08,Dodge County,NE,0,53.4,Non-metro
2022-03-08,Randolph County,IN,50.8,44.9,Non-metro
2022-03-08,Warren County,IN,50.1,45.4,Non-metro
2022-03-08,Oceana County,MI,54,53.8,Non-metro
2022-03-08,Crawford County,MO,38,33.1,Non-metro
2022-03-08,Monroe County,IA,49,46,Non-metro
2022-03-08,Traill County,ND,61.2,53.6,Non-metro
2022-03-08,Clark County,OH,56.1,52.4,Metro
2022-03-08,Thayer County,NE,0,47.5,Non-metro
2022-03-08,Mason County,MI,61,60.2,Non-metro
2022-03-08,Cass County,MI,49.2,43,Metro
2022-03-08,Jefferson County,IN,61,55.4,Non-metro
2022-03-08,Brown County,IN,56.8,50.4,Metro
2022-03-08,Benton County,IA,62.4,58,Metro
2022-03-08,Monroe County,IL,68.6,62,Metro
2022-03-08,Keya Paha County,NE,30.9,27.8,Non-metro
2022-03-08,Crawford County,IL,56.5,50.8,Non-metro
2022-03-08,Douglas County,WI,56,43.5,Metro
2022-03-08,Ingham County,MI,59.3,56.8,Metro
2022-03-08,Brown County,OH,43.7,40.6,Metro
2022-03-08,Douglas County,SD,62.3,51.4,Non-metro
2022-03-08,Buffalo County,WI,54.3,50,Non-metro
2022-03-08,Marshall County,KS,69.7,63.9,Non-metro
2022-03-08,Wells County,ND,48.6,43.3,Non-metro
2022-03-08,Barber County,KS,52.2,46.6,Non-metro
2022-03-08,Jefferson County,OH,55.1,49.8,Metro
2022-03-08,Hodgeman County,KS,49.4,44.4,Non-metro
2022-03-08,Saline County,IL,53.3,48,Non-metro
2022-03-08,Lawrence County,OH,58.8,48.7,Metro
2022-03-08,Ashland County,WI,79.9,70.8,Non-metro
2022-03-08,Portage County,OH,60.1,56.9,Metro
2022-03-08,Berrien County,MI,60.7,55.4,Metro
2022-03-08,Warrick County,IN,68,61.9,Metro
2022-03-08,Lincoln County,MO,44.2,38.7,Metro
2022-03-08,Bowman County,ND,46.2,38.3,Non-metro
2022-03-08,Monroe County,IN,64.6,58.3,Metro
2022-03-08,Gentry County,MO,48.9,43.1,Non-metro
2022-03-08,Logan County,OH,44.5,42.4,Non-metro
2022-03-08,Scott County,IA,70.9,60.2,Metro
2022-03-08,Hancock County,IA,52.6,49.3,Non-metro
2022-03-08,Waseca County,MN,59.9,56.8,Non-metro
2022-03-08,Stark County,IL,56.7,52.9,Metro
2022-03-08,Warren County,MO,46.3,41.4,Metro
2022-03-08,Sargent County,ND,64.8,58.2,Non-metro
2022-03-08,Barton County,KS,47.5,42.8,Non-metro
2022-03-08,Beadle County,SD,63,48.6,Non-metro
2022-03-08,Pennington County,MN,53.9,53.3,Non-metro
2022-03-08,Butte County,SD,47.2,39.5,Non-metro
2022-03-08,Dane County,WI,89.2,82.1,Metro
2022-03-08,Carroll County,IN,39.8,35.2,Metro
2022-03-08,Humboldt County,IA,53,49.6,Non-metro
2022-03-08,Menominee County,WI,83.3,79.3,Non-metro
2022-03-08,Harvey County,KS,52.6,46.2,Metro
2022-03-08,Brown County,IL,59.1,52.2,Non-metro
2022-03-08,Outagamie County,WI,68.7,63.7,Metro
2022-03-08,Coffey County,KS,58.9,52.9,Non-metro
2022-03-08,Black Hawk County,IA,64.7,59.6,Metro
2022-03-08,Allegan County,MI,52.6,51.8,Non-metro
2022-03-08,Pierce County,NE,37.1,36.9,Non-metro
2022-03-08,Pennington County,SD,72.8,57,Metro
2022-03-08,Allen County,KS,51.9,45.8,Non-metro
2022-03-08,Chisago County,MN,61.4,57,Metro
2022-03-08,Dickey County,ND,57.7,52.5,Non-metro
2022-03-08,Clark County,SD,58.4,49.9,Non-metro
2022-03-08,Boone County,IL,66.6,60.7,Metro
2022-03-08,Franklin County,MO,60.4,53.9,Metro
2022-03-08,Manistee County,MI,61,59.5,Non-metro
2022-03-08,Jefferson County,IA,52.3,47.7,Non-metro
2022-03-08,Cerro Gordo County,IA,67.8,62.7,Non-metro
2022-03-08,Clinton County,MO,55.3,46.9,Metro
2022-03-08,Vernon County,MO,39.7,34.7,Non-metro
2022-03-08,Hickory County,MO,43.5,37.8,Non-metro
2022-03-08,Marquette County,WI,56,52.9,Non-metro
2022-03-08,Chippewa County,MI,74.2,69.4,Non-metro
2022-03-08,Cowley County,KS,55,47.8,Non-metro
2022-03-08,Cheboygan County,MI,58.2,55.8,Non-metro
2022-03-08,Adams County,OH,38.7,34.6,Non-metro
2022-03-08,Mille Lacs County,MN,62.3,57.3,Metro
2022-03-08,Cheyenne County,NE,44.9,42.6,Non-metro
2022-03-08,Bates County,MO,43.9,38.5,Metro
2022-03-08,Scotts Bluff County,NE,0,41.1,Non-metro
2022-03-08,Plymouth County,IA,56.1,52.2,Metro
2022-03-08,Washington County,IA,61,56.3,Metro
2022-03-08,Harrison County,IA,58.5,51.6,Metro
2022-03-08,Des Moines County,IA,55.9,51.1,Non-metro
2022-03-08,Greenwood County,KS,53.6,49,Non-metro
2022-03-08,Madison County,IN,57.1,51.9,Metro
2022-03-08,Adams County,ND,56.1,48.3,Non-metro
2022-03-08,Chautauqua County,KS,47.6,41.1,Non-metro
2022-03-08,Perry County,OH,42.1,40.6,Metro
2022-03-08,Vernon County,WI,57.8,54.8,Non-metro
2022-03-08,Monroe County,MO,50.9,43.9,Non-metro
2022-03-08,Gallia County,OH,51,46.2,Non-metro
2022-03-08,Pike County,IN,62.8,57.1,Non-metro
2022-03-08,Dawson County,NE,48.2,48.2,Non-metro
2022-03-08,Finney County,KS,61.7,46.2,Non-metro
2022-03-08,Kalkaska County,MI,48.4,46.5,Non-metro
2022-03-08,Edwards County,IL,43.2,40,Non-metro
2022-03-08,Cloud County,KS,53.5,47.4,Non-metro
2022-03-08,Freeborn County,MN,60.5,57.1,Non-metro
2022-03-08,Benson County,ND,57.3,51.6,Non-metro
2022-03-08,Knox County,NE,49.5,48.7,Non-metro
2022-03-08,Wright County,MO,41.3,35.4,Non-metro
2022-03-08,Alcona County,MI,59.5,58,Non-metro
2022-03-08,St. Louis city,MO,71.6,57.6,Metro
2022-03-08,Thomas County,KS,46.1,41.1,Non-metro
2022-03-08,Knox County,MO,43.4,39.2,Non-metro
2022-03-08,Fall River County,SD,71.2,61.6,Non-metro
2022-03-08,Parke County,IN,43.3,39.3,Non-metro
2022-03-08,Union County,IN,55.1,49.1,Metro
2022-03-08,Stanton County,KS,55.5,50.6,Non-metro
2022-03-08,Unknown County,NE,0,0,NA
2022-03-08,Grant County,MN,57.7,54.7,Non-metro
2022-03-08,Iron County,MO,43.4,38.4,Non-metro
2022-03-08,Lake of the Woods County,MN,58.5,54.9,Non-metro
2022-03-08,Potter County,SD,68.6,60.3,Non-metro
2022-03-08,Mercer County,OH,40.2,38,Non-metro
2022-03-08,Meigs County,OH,52.8,46.3,Non-metro
2022-03-08,Richland County,ND,58.7,50.8,Non-metro
2022-03-08,Isanti County,MN,46.1,42.7,Metro
2022-03-08,Pierce County,ND,49.9,45,Non-metro
2022-03-08,La Crosse County,WI,73.4,68.4,Metro
2022-03-08,Jewell County,KS,49.9,46.3,Non-metro
2022-03-08,De Witt County,IL,56.4,52.6,Metro
2022-03-08,Camden County,MO,51.9,45,Non-metro
2022-03-08,Osceola County,MI,42.5,41.8,Non-metro
2022-03-08,Houston County,MN,69,58.8,Metro
2022-03-08,Webster County,NE,0,38.2,Non-metro
2022-03-08,Winnebago County,IL,63.7,57.6,Metro
2022-03-08,Taney County,MO,47.5,40.1,Non-metro
2022-03-08,Dallas County,IA,71.9,66.4,Metro
2022-03-08,Wayne County,MO,41.7,36,Non-metro
2022-03-08,Hendricks County,IN,78.9,71.3,Metro
2022-03-08,Jefferson County,NE,56.2,54.9,Non-metro
2022-03-08,Steuben County,IN,51.7,47,Non-metro
2022-03-08,Graham County,KS,52,48.5,Non-metro
2022-03-08,New Madrid County,MO,38.4,33.2,Non-metro
2022-03-08,Loup County,NE,29.8,29.5,Non-metro
2022-03-08,Wayne County,NE,0,41.1,Non-metro
2022-03-08,Lane County,KS,46.3,42.6,Non-metro
2022-03-08,Coshocton County,OH,40.7,38.5,Non-metro
2022-03-08,Rush County,IN,50.6,46.6,Non-metro
2022-03-08,Crow Wing County,MN,60.1,56.1,Non-metro
2022-03-08,Gogebic County,MI,67.7,62.7,Non-metro
2022-03-08,Adams County,NE,0,41.7,Non-metro
2022-03-08,Carroll County,MO,54.2,48.8,Non-metro
2022-03-08,Aurora County,SD,63.4,53.9,Non-metro
2022-03-08,Fayette County,IL,39.9,36.1,Non-metro
2022-03-08,Webster County,MO,47.9,42.1,Metro
2022-03-08,Unknown County,WI,0,0,NA
2022-03-08,Decatur County,IN,52.2,47.8,Non-metro
2022-03-08,Hughes County,SD,86.4,70.8,Non-metro
2022-03-08,Sullivan County,IN,54,49.1,Metro
2022-03-08,Pottawattamie County,IA,65.1,56.8,Metro
2022-03-08,Pemiscot County,MO,39.7,30.9,Non-metro
2022-03-08,Butler County,MO,40.5,34.1,Non-metro
2022-03-08,Carroll County,IA,64.9,61.4,Non-metro
2022-03-08,Franklin County,KS,58.1,50.7,Non-metro
2022-03-08,Wayne County,OH,47.6,45.3,Non-metro
2022-03-08,Grand Traverse County,MI,69.9,67,Non-metro
2022-03-08,Steele County,MN,63.9,60.5,Non-metro
2022-03-08,Ellsworth County,KS,59.3,56,Non-metro
2022-03-08,Itasca County,MN,60,56.2,Non-metro
2022-03-08,Hamilton County,OH,67.8,62.2,Metro
